rider_id,week_id,home_zone_id,delivery_platform,tier,avg_delivery_radius_km,primary_shift,avg_daily_active_hours,loyalty_weeks_active,avg_weekly_earnings_4wk,earnings_volatility_index,claim_history_score,zone_elevation_index,waterlogging_incidents_3yr,road_quality_score,zone_heat_island_index,rain_mm_7day_forecast,max_temp_forecast,wind_gust_kmh_forecast,aqi_forecast_avg,imd_alert_level_forecast,bandh_probability_score,platform_outage_7d_count,festival_calendar_flag,political_event_flag,w_risk,disruption_label,r_alert,loyalty_discount,premium_charged
R01689,102,perambur,swiggy,shield,5.53,afternoon,6.4,20,6691.0,0.2187,0.1105,2.5,9,4.12,2.46,93.5,29.0,50.2,163.0,3,0.1988,1,0,0,0.9205,1,0.25,0.75,17.09
R01690,193,chromepet,zomato,standard,7.01,afternoon,8.1,8,7155.0,0.2582,0.0328,4.02,6,5.8,1.64,79.2,32.7,86.0,58.0,2,0.1889,0,0,0,0.9327,0,0.5,0.9,28.96
R01691,70,velachery,zepto,standard,5.26,morning,8.6,4,6807.0,0.1362,0.3227,1.82,14,3.6,2.65,15.1,40.5,27.3,63.0,0,0.0839,1,0,0,0.7922,0,1.0,0.95,51.93
R01692,49,sholinganallur,swiggy,shield,10.13,morning,6.5,40,6066.0,0.2981,0.0542,5.06,5,6.61,1.57,80.5,28.9,15.4,270.0,2,0.4054,0,0,0,0.8774,1,0.5,0.7,30.4
R01693,166,velachery,zomato,starter,7.88,evening,7.6,12,7037.0,0.2649,0.0624,2.17,13,3.49,2.28,4.0,28.5,21.9,99.0,0,0.3767,1,0,0,0.8042,0,1.0,0.85,26.66
R01694,117,anna_nagar,zomato,starter,6.9,morning,4.1,28,8127.0,0.4073,0.2426,6.92,3,7.58,0.87,21.4,36.1,25.5,50.0,0,0.1116,0,0,0,0.776,0,1.0,0.7,21.19
R01695,183,velachery,swiggy,standard,9.4,morning,4.8,0,6497.0,0.4136,0.0283,1.92,13,3.57,2.35,42.6,32.8,22.0,120.0,1,0.1436,0,0,0,0.8449,0,0.75,1.0,43.72
R01696,96,perambur,swiggy,standard,6.34,morning,7.1,0,2835.0,0.2352,0.0869,3.06,9,3.74,2.35,178.7,26.7,85.3,179.0,3,0.2128,2,1,0,1.0339,0,0.25,1.0,17.84
R01697,28,t_nagar,zomato,starter,7.89,morning,9.3,12,7036.0,0.3581,0.1313,5.62,5,4.81,2.18,71.5,35.8,16.2,66.0,2,0.0675,0,0,0,0.8237,0,0.5,0.85,13.65
R01698,9,tambaram,zepto,standard,5.73,afternoon,9.4,36,3026.0,0.8012,0.1439,3.96,8,5.25,1.87,3.9,31.6,18.5,96.0,0,0.2417,1,0,0,0.8147,0,1.0,0.7,39.35
R01699,51,sholinganallur,zomato,standard,4.84,morning,8.3,40,6364.0,0.2429,0.2449,5.3,3,6.92,1.26,144.3,27.7,35.7,234.0,3,0.2386,2,1,0,0.8342,0,0.25,0.7,10.07
R01700,40,adyar,swiggy,standard,6.31,morning,7.9,16,6122.0,0.1288,0.037,2.99,9,6.14,2.15,101.9,27.9,55.1,200.0,3,0.1171,1,1,0,0.8705,1,0.25,0.8,12.01
R01701,86,anna_nagar,blinkit,starter,6.74,night,7.7,28,6970.0,0.3572,0.0879,7.03,1,8.16,0.92,40.4,33.3,97.7,162.0,4,0.1267,1,0,0,0.9056,1,0.0,0.7,0.0
R01702,193,chromepet,zomato,starter,6.31,evening,6.6,16,4440.0,0.2501,0.025,4.32,5,5.96,1.46,87.8,31.0,31.9,210.0,2,0.0722,0,0,0,0.8394,0,0.5,0.8,13.1
R01703,52,chromepet,zepto,standard,2.66,afternoon,2.4,16,5424.0,0.2015,0.373,3.53,6,6.24,1.75,4.1,28.5,23.5,120.0,0,0.2405,2,1,0,0.7112,0,1.0,0.8,39.26
R01704,175,tambaram,zomato,standard,7.44,afternoon,6.9,12,8160.0,0.3395,0.1035,3.68,8,5.34,1.61,24.9,39.9,40.5,82.0,1,0.079,3,0,0,0.8214,0,0.75,0.85,36.13
R01705,125,guindy,zepto,shield,4.59,morning,12.5,36,5163.0,0.4281,0.1445,6.16,2,6.43,1.62,10.9,39.9,15.6,166.0,0,0.0541,1,0,0,0.7938,0,1.0,0.7,55.01
R01706,163,adyar,swiggy,starter,9.01,morning,7.4,32,5486.0,0.1832,0.2508,3.18,8,5.36,1.61,3.9,29.7,14.6,121.0,0,0.258,1,0,0,0.7959,0,1.0,0.7,21.73
R01707,31,chromepet,swiggy,standard,5.03,evening,8.9,20,2609.0,0.7333,0.0464,4.04,5,5.61,1.75,31.6,29.8,46.7,58.0,2,0.083,1,0,0,0.8416,1,0.5,0.75,21.77
R01708,79,velachery,zepto,shield,2.09,morning,5.6,36,7071.0,0.148,0.2142,2.28,15,4.62,2.67,30.2,31.3,51.6,103.0,2,0.1776,0,0,0,0.8298,0,0.5,0.7,28.75
R01709,58,velachery,zomato,standard,7.97,evening,8.7,48,8720.0,0.0924,0.155,1.59,14,4.09,2.73,3.8,26.1,32.3,252.0,1,0.213,1,0,0,0.8164,0,0.75,0.7,29.57
R01710,44,royapuram,blinkit,standard,3.97,morning,7.2,0,4204.0,0.5325,0.1022,1.36,13,2.55,3.0,84.4,27.5,22.0,303.0,2,0.2574,0,1,0,0.9153,1,0.5,1.0,31.57
R01711,44,guindy,swiggy,starter,8.72,evening,6.1,24,7014.0,0.2817,0.0698,5.89,2,7.51,1.7,132.0,27.6,70.7,141.0,3,0.245,3,1,0,0.8631,1,0.25,0.7,5.89
R01712,194,chromepet,zomato,shield,6.29,evening,8.9,4,6886.0,0.4691,0.0571,4.27,5,5.75,1.64,51.6,30.3,29.5,146.0,1,0.1491,0,0,0,0.8219,0,0.75,0.95,57.97
R01713,41,adyar,swiggy,starter,7.3,evening,8.5,20,6061.0,0.2582,0.0786,2.86,9,5.39,2.22,64.1,31.9,47.4,115.0,2,0.0515,0,0,0,0.8675,0,0.5,0.75,12.69
R01714,144,velachery,swiggy,starter,8.85,evening,7.2,16,7021.0,0.3931,0.3182,2.34,15,4.14,2.9,88.1,27.4,18.0,75.0,2,0.0926,1,1,0,0.8698,0,0.5,0.8,13.57
R01715,204,chromepet,zepto,standard,5.4,afternoon,7.4,40,6876.0,0.3007,0.176,3.8,7,6.57,1.43,87.4,28.5,62.3,284.0,3,0.1877,1,0,0,0.9308,1,0.25,0.7,11.24
R01716,27,tambaram,zomato,standard,9.05,evening,5.4,28,4401.0,0.1515,0.0244,3.91,7,4.9,1.55,74.6,33.6,27.2,58.0,2,0.0851,0,0,0,0.8287,0,0.5,0.7,20.01
R01717,135,tambaram,blinkit,standard,3.55,evening,6.8,8,8146.0,0.3299,0.0815,4.45,7,4.31,1.91,130.5,34.8,34.5,108.0,3,0.1211,0,0,0,0.8753,0,0.25,0.9,13.59
R01718,42,guindy,swiggy,standard,7.21,evening,3.9,20,5554.0,0.212,0.0519,6.01,4,7.24,1.6,64.5,26.8,22.7,182.0,1,0.1512,2,0,0,0.8017,1,0.75,0.75,31.12
R01719,86,adyar,swiggy,starter,8.55,evening,4.3,16,8602.0,0.6111,0.2477,2.54,8,6.22,1.99,199.3,30.7,81.8,146.0,3,0.137,0,0,0,1.0744,1,0.25,0.8,8.38
R01720,136,chromepet,swiggy,shield,8.06,evening,6.6,24,6599.0,0.5541,0.0122,4.21,6,6.59,1.91,74.8,32.7,24.1,59.0,2,0.1718,2,0,0,0.8476,0,0.5,0.7,29.37
R01721,52,royapuram,blinkit,starter,2.95,evening,7.2,4,7190.0,0.3831,0.1672,2.04,11,3.62,2.7,6.0,21.7,27.3,266.0,0,0.2192,2,1,0,0.7621,0,1.0,0.95,28.24
R01722,53,chromepet,swiggy,standard,5.66,evening,5.2,24,5051.0,0.3894,0.3794,3.99,7,5.87,1.68,5.4,27.9,18.8,141.0,0,0.2734,0,0,0,0.7871,0,1.0,0.7,38.02
R01723,43,guindy,blinkit,standard,4.02,morning,7.6,0,6976.0,0.1446,0.1208,5.51,3,7.19,1.32,119.3,28.0,34.7,182.0,2,0.2602,0,1,0,0.7883,1,0.5,1.0,27.2
R01724,108,royapuram,swiggy,starter,4.85,evening,5.5,24,6217.0,0.358,0.0925,2.4,12,3.08,3.26,3.2,30.3,9.5,225.0,0,0.4059,2,0,0,0.8123,0,1.0,0.7,22.18
R01725,114,velachery,zomato,starter,6.8,evening,11.7,12,6930.0,0.2501,0.1333,1.43,13,4.43,2.33,5.4,30.1,36.3,69.0,1,0.2198,1,0,0,0.8147,0,0.75,0.85,20.26
R01726,44,perambur,swiggy,standard,8.24,afternoon,9.9,24,7078.0,0.3751,0.4753,3.07,10,4.44,1.8,99.7,28.6,53.5,203.0,3,0.4176,0,1,0,0.9337,1,0.25,0.7,11.28
R01727,93,t_nagar,blinkit,shield,7.32,afternoon,9.9,24,6683.0,0.1617,0.0437,4.75,5,5.23,1.78,87.7,32.8,22.0,40.0,2,0.3219,0,0,0,0.8508,1,0.5,0.7,29.48
R01728,42,t_nagar,swiggy,standard,11.16,evening,8.4,12,5187.0,0.3694,0.125,5.14,6,4.72,2.0,44.8,26.7,16.6,86.0,1,0.0929,2,0,0,0.8296,0,0.75,0.85,36.49
R01729,176,perambur,swiggy,starter,6.07,morning,12.8,12,8438.0,0.1514,0.1639,3.05,9,4.01,2.38,15.9,36.3,26.3,118.0,0,0.0968,0,0,0,0.7982,0,1.0,0.85,26.46
R01730,57,sholinganallur,zomato,standard,7.35,evening,5.2,24,6841.0,0.1694,0.0633,4.56,4,7.81,1.63,5.4,27.3,14.4,165.0,0,0.265,1,0,0,0.782,0,1.0,0.7,37.77
R01731,45,velachery,swiggy,standard,5.93,afternoon,7.7,28,7073.0,0.3588,0.2234,2.2,15,3.62,2.6,68.0,29.8,29.0,208.0,1,0.2465,3,0,0,0.9142,0,0.75,0.7,33.11
R01732,86,tambaram,swiggy,starter,9.63,afternoon,7.7,12,3797.0,0.0998,0.1184,4.1,8,4.94,1.46,102.0,28.5,64.9,69.0,3,0.0591,1,0,0,0.9206,1,0.25,0.85,7.63
R01733,89,sholinganallur,zomato,standard,7.97,morning,7.7,32,7123.0,0.1178,0.0195,4.78,4,6.85,1.27,43.3,33.2,15.1,135.0,1,0.2591,1,0,0,0.8073,1,0.75,0.7,29.24
R01734,87,velachery,zomato,starter,8.03,afternoon,6.6,24,7681.0,0.285,0.057,2.7,14,3.49,2.89,75.8,31.3,29.6,66.0,2,0.1342,1,0,0,0.8862,0,0.5,0.7,12.1
R01735,160,anna_nagar,blinkit,standard,4.44,afternoon,6.0,28,8399.0,0.1467,0.2772,6.67,2,7.71,1.01,7.7,27.2,5.8,143.0,0,0.2371,0,0,0,0.7678,0,1.0,0.7,37.08
R01736,56,adyar,zomato,standard,3.12,night,5.7,4,6366.0,0.2651,0.1574,3.19,9,6.4,2.07,4.6,27.9,20.6,264.0,0,0.2165,0,0,0,0.7916,0,1.0,0.95,51.89
R01737,84,chromepet,blinkit,starter,4.48,afternoon,10.2,20,5878.0,0.1237,0.1201,3.41,7,5.36,1.43,68.6,36.2,32.9,98.0,1,0.0577,0,0,0,0.8285,0,0.75,0.75,18.17
R01738,125,anna_nagar,zepto,standard,6.79,night,6.3,0,6218.0,0.3368,0.2998,7.11,1,7.93,0.85,11.5,38.7,13.2,95.0,0,0.1645,3,0,0,0.79,0,1.0,1.0,54.51
R01739,184,chromepet,zomato,starter,4.44,afternoon,7.4,8,4579.0,0.2661,0.0632,3.66,6,5.58,1.39,103.1,27.5,14.8,56.0,2,0.1449,0,0,0,0.85,0,0.5,0.9,14.91
R01740,191,tambaram,blinkit,shield,6.6,night,6.8,36,6675.0,0.2069,0.2579,4.33,7,5.79,1.96,134.6,33.7,19.4,116.0,3,0.3687,0,0,0,0.8908,0,0.25,0.7,15.43
R01741,156,royapuram,zepto,standard,3.57,morning,10.7,12,10020.0,0.1064,0.016,1.85,12,2.98,2.82,6.9,26.2,17.2,210.0,0,0.2358,2,1,0,0.7511,0,1.0,0.85,44.05
R01742,98,guindy,zepto,starter,2.65,evening,8.2,48,10239.0,0.2087,0.0688,6.0,4,6.63,1.46,113.8,26.6,34.4,160.0,2,0.38,1,0,0,0.8399,1,0.5,0.7,11.46
R01743,105,adyar,swiggy,standard,5.46,morning,10.2,12,7862.0,0.4623,0.1944,3.35,9,6.29,1.73,2.3,28.0,18.0,388.0,0,0.219,0,0,0,0.8504,0,1.0,0.85,49.87
R01744,76,chromepet,zepto,shield,8.1,night,7.8,8,4819.0,0.2449,0.1638,3.66,7,5.71,1.4,88.4,33.5,29.9,87.0,2,0.236,2,0,0,0.8683,0,0.5,0.9,38.68
R01745,67,adyar,zepto,standard,2.19,morning,6.0,28,4574.0,0.5766,0.0776,3.03,9,6.6,2.09,10.7,33.3,28.1,98.0,0,0.2426,0,0,1,0.7836,0,1.0,0.7,37.85
R01746,90,tambaram,zepto,shield,8.08,afternoon,7.1,20,8282.0,0.2401,0.181,3.95,7,4.49,1.61,53.3,31.5,15.0,77.0,1,0.0573,1,0,0,0.8207,0,0.75,0.75,45.7
R01747,203,anna_nagar,swiggy,standard,8.47,afternoon,11.4,20,4116.0,0.5401,0.1706,7.47,2,8.44,1.04,86.0,26.9,24.4,202.0,2,0.2349,0,0,0,0.8441,0,0.5,0.75,21.84
R01748,135,anna_nagar,zomato,starter,6.83,evening,11.0,4,9666.0,0.0339,0.0617,7.42,2,8.3,0.94,50.5,29.3,34.1,60.0,1,0.0661,0,0,0,0.7863,0,0.75,0.95,21.85
R01749,190,t_nagar,zomato,starter,6.03,evening,9.9,28,3808.0,0.2483,0.0579,4.25,6,5.16,2.22,146.0,30.7,32.3,67.0,3,0.0646,1,0,0,0.891,1,0.25,0.7,6.08
R01750,47,guindy,zomato,standard,7.44,morning,5.4,12,6369.0,0.2385,0.1812,6.22,4,7.58,1.66,100.2,24.1,53.1,144.0,3,0.5006,3,0,0,0.8842,0,0.25,0.85,12.96
R01751,136,velachery,zomato,standard,6.48,afternoon,10.9,8,7469.0,0.1282,0.1637,2.09,13,3.78,2.45,47.8,35.4,29.2,76.0,1,0.0804,1,0,0,0.8472,0,0.75,0.9,39.46
R01752,138,t_nagar,zepto,standard,5.89,evening,8.0,24,4758.0,0.1336,0.3668,5.09,6,5.16,2.54,151.3,28.0,71.5,48.0,3,0.1116,0,0,0,0.9377,1,0.25,0.7,11.32
R01753,137,guindy,swiggy,standard,6.87,afternoon,10.1,16,7968.0,0.1065,0.3168,6.13,3,7.43,1.38,72.5,30.7,27.2,121.0,2,0.2949,1,0,0,0.8221,1,0.5,0.8,22.69
R01754,2,t_nagar,swiggy,starter,10.69,morning,8.0,32,3355.0,0.5604,0.1231,4.69,5,4.41,2.14,5.4,25.7,8.9,389.0,0,0.2781,3,1,0,0.8309,0,1.0,0.7,22.68
R01755,146,chromepet,zomato,standard,5.25,evening,7.1,12,6140.0,0.3112,0.1412,3.69,5,5.55,1.56,142.2,25.7,107.3,91.0,4,0.0955,2,0,0,1.014,1,0.0,0.85,0.0
R01756,138,anna_nagar,zomato,shield,7.34,afternoon,6.1,36,6223.0,0.3691,0.2367,7.01,3,7.8,0.69,41.0,33.2,22.3,76.0,1,0.1748,3,0,0,0.8016,0,0.75,0.7,41.66
R01757,28,t_nagar,zepto,shield,4.07,morning,5.9,4,7882.0,0.3099,0.0746,5.32,6,4.02,2.02,79.8,29.4,54.1,84.0,2,0.0885,1,0,0,0.8533,1,0.5,0.95,40.12
R01758,168,t_nagar,zomato,standard,6.61,morning,7.3,16,8350.0,0.558,0.3598,4.92,5,4.22,2.0,7.4,32.6,13.8,150.0,0,0.385,0,0,0,0.8141,0,1.0,0.8,44.94
R01759,2,sholinganallur,blinkit,standard,5.72,afternoon,6.4,20,7800.0,0.3692,0.2125,4.51,4,7.24,1.19,4.6,26.1,8.5,449.0,0,0.328,0,1,0,0.8082,0,1.0,0.75,41.83
R01760,11,velachery,swiggy,standard,6.19,afternoon,6.4,4,4116.0,0.5862,0.3168,1.96,14,3.16,2.48,19.4,28.9,17.7,75.0,0,0.0944,0,0,0,0.8136,0,1.0,0.95,53.33
R01761,190,guindy,blinkit,standard,2.5,evening,9.6,48,3799.0,0.3594,0.2409,6.11,4,7.45,1.65,115.4,32.5,49.4,156.0,2,0.0797,1,0,0,0.8506,0,0.5,0.7,20.54
R01762,180,anna_nagar,zomato,standard,10.44,afternoon,5.5,8,7132.0,0.3042,0.0938,7.32,1,7.49,0.77,46.7,32.1,36.2,85.0,1,0.0901,1,0,0,0.8025,0,0.75,0.9,37.38
R01763,131,t_nagar,swiggy,shield,6.43,evening,5.6,0,6868.0,0.3823,0.0396,4.87,4,4.1,1.94,90.4,34.8,42.5,52.0,2,0.1112,0,0,0,0.8505,0,0.5,1.0,42.1
R01764,199,anna_nagar,zepto,starter,6.13,evening,6.6,48,8557.0,0.1434,0.0333,6.96,1,8.2,0.65,60.5,26.5,20.0,113.0,1,0.1567,0,1,0,0.7285,0,0.75,0.7,14.92
R01765,116,perambur,zomato,standard,9.62,morning,4.8,16,9769.0,0.518,0.0571,3.07,10,4.05,2.03,6.1,36.3,35.6,70.0,1,0.2635,0,0,0,0.8114,0,0.75,0.8,33.59
R01766,12,t_nagar,zomato,starter,6.94,afternoon,6.4,0,6816.0,0.1721,0.0061,4.37,5,4.77,2.15,4.8,32.7,8.2,60.0,0,0.2777,2,0,0,0.7847,0,1.0,1.0,30.6
R01767,192,chromepet,zepto,shield,8.75,morning,8.5,20,6581.0,0.3425,0.219,3.57,6,5.41,1.81,62.2,32.7,22.1,115.0,1,0.0527,1,0,0,0.8384,0,0.75,0.75,46.69
R01768,15,t_nagar,blinkit,standard,3.39,evening,13.0,48,8317.0,0.1816,0.3031,5.0,4,5.55,2.21,7.6,33.2,8.5,58.0,0,0.1126,1,0,1,0.784,0,1.0,0.7,37.87
R01769,78,velachery,zomato,starter,6.24,evening,5.1,8,3587.0,0.4422,0.1323,2.16,13,3.85,2.47,37.8,32.6,30.5,122.0,1,0.277,0,0,0,0.8389,1,0.75,0.9,22.08
R01770,98,adyar,zepto,starter,3.79,afternoon,6.3,0,9834.0,0.3017,0.4515,2.9,7,5.58,2.06,84.6,30.8,19.3,267.0,2,0.2267,1,0,0,0.8849,0,0.5,1.0,17.25
R01771,65,adyar,blinkit,starter,9.92,afternoon,8.5,16,7694.0,0.0542,0.2208,3.26,7,6.26,1.64,8.1,33.0,14.1,38.0,0,0.1499,1,0,0,0.7912,0,1.0,0.8,24.69
R01772,107,royapuram,zepto,starter,2.97,morning,7.0,4,12207.0,0.5177,0.338,2.21,11,3.14,2.86,7.8,25.1,14.4,193.0,0,0.2025,3,1,0,0.7583,0,1.0,0.95,28.1
R01773,85,t_nagar,zepto,standard,4.41,evening,8.5,20,4866.0,0.088,0.0793,4.74,5,5.04,2.18,61.3,33.9,29.6,46.0,1,0.061,2,0,0,0.8015,0,0.75,0.75,31.11
R01774,44,guindy,swiggy,shield,9.5,morning,10.5,44,4400.0,0.1825,0.2376,6.54,2,6.87,1.4,165.5,30.7,68.9,192.0,3,0.1767,1,1,0,0.8795,1,0.25,0.7,15.24
R01775,152,sholinganallur,zomato,standard,8.98,morning,7.2,20,4187.0,0.3105,0.2599,5.17,5,7.2,1.45,81.4,23.4,16.7,161.0,2,0.3269,0,0,0,0.8462,0,0.5,0.75,21.89
R01776,180,tambaram,swiggy,standard,7.2,evening,9.9,4,4496.0,0.2791,0.2545,4.32,7,5.29,1.82,38.9,38.4,34.3,43.0,1,0.3192,2,0,0,0.8437,0,0.75,0.95,41.47
R01777,118,royapuram,swiggy,starter,7.32,afternoon,8.5,44,5806.0,0.2363,0.058,2.07,13,2.06,2.72,12.6,34.7,28.2,87.0,0,0.1726,1,0,0,0.8025,0,1.0,0.7,21.91
R01778,124,tambaram,zepto,shield,2.19,afternoon,7.9,4,5636.0,0.1702,0.0617,4.53,8,4.84,1.74,9.6,38.2,10.1,86.0,0,0.0561,0,0,0,0.7542,0,1.0,0.95,70.93
R01779,195,guindy,zomato,standard,7.58,afternoon,7.6,24,6422.0,0.5307,0.1263,6.24,4,7.41,1.65,67.2,30.8,30.5,95.0,1,0.0662,1,0,0,0.8136,0,0.75,0.7,29.47
R01780,115,guindy,swiggy,standard,6.9,afternoon,9.8,8,7761.0,0.3476,0.1675,5.97,3,6.72,1.71,5.7,26.7,43.4,101.0,1,0.147,1,0,0,0.8143,1,0.75,0.9,37.93
R01781,157,guindy,zepto,standard,4.62,evening,10.7,12,8129.0,0.2208,0.1859,6.1,2,7.5,1.24,5.8,24.1,12.9,123.0,0,0.3509,2,0,0,0.7999,0,1.0,0.85,46.91
R01782,88,velachery,zomato,starter,5.95,afternoon,6.0,28,5930.0,0.3303,0.1835,1.57,13,3.66,2.26,91.1,31.3,19.9,64.0,2,0.1965,2,0,0,0.9251,1,0.5,0.7,12.63
R01783,6,adyar,blinkit,starter,3.24,afternoon,7.9,36,8765.0,0.3452,0.3485,1.98,7,6.02,2.17,6.4,28.5,18.4,281.0,0,0.421,2,0,0,0.8344,0,1.0,0.7,22.78
R01784,125,perambur,swiggy,standard,5.56,evening,6.4,16,5787.0,0.3019,0.0728,2.71,9,4.18,2.26,58.6,36.1,34.5,107.0,1,0.2578,2,0,0,0.8577,0,0.75,0.8,35.51
R01785,100,royapuram,zomato,starter,10.51,evening,7.6,20,6167.0,0.3093,0.118,2.04,11,2.67,2.87,80.2,28.8,31.9,238.0,2,0.3817,2,0,0,0.9574,1,0.5,0.75,14.0
R01786,41,royapuram,zepto,standard,4.2,morning,6.0,20,6415.0,0.2143,0.0533,2.11,13,3.14,2.91,51.4,30.7,10.3,101.0,1,0.2108,2,0,0,0.8464,0,0.75,0.75,32.85
R01787,8,chromepet,zomato,starter,4.63,night,6.9,32,7880.0,0.3302,0.1283,3.89,6,5.78,1.63,2.6,30.2,21.6,151.0,0,0.1143,0,0,0,0.7672,0,1.0,0.7,20.94
R01788,99,adyar,zepto,starter,5.61,afternoon,10.2,20,7238.0,0.3712,0.1946,3.15,8,6.34,2.01,24.6,27.4,16.9,238.0,0,0.5212,1,0,0,0.8595,0,1.0,0.75,25.14
R01789,151,royapuram,blinkit,starter,4.35,evening,8.2,8,9619.0,0.2334,0.0644,1.66,13,3.24,2.97,102.6,26.6,26.9,156.0,2,0.3502,1,0,0,0.951,0,0.5,0.9,16.69
R01790,121,sholinganallur,swiggy,standard,7.7,morning,8.8,24,6180.0,0.3758,0.1073,4.8,4,7.62,1.39,14.5,34.4,22.5,92.0,0,0.4978,1,0,1,0.8245,0,1.0,0.7,39.82
R01791,2,tambaram,swiggy,standard,6.22,morning,7.7,8,5776.0,0.126,0.184,4.32,8,5.3,1.8,4.5,23.4,15.2,227.0,0,0.2471,0,1,0,0.7467,0,1.0,0.9,46.37
R01792,110,anna_nagar,swiggy,starter,8.08,afternoon,8.1,12,4092.0,0.2965,0.076,6.66,1,8.26,1.19,6.6,23.0,28.4,177.0,0,0.6544,0,0,0,0.829,0,1.0,0.85,27.48
R01793,169,perambur,zomato,starter,7.53,morning,6.7,16,8134.0,0.4661,0.0081,2.63,8,3.42,1.84,7.6,31.4,12.3,80.0,0,0.0589,1,0,0,0.7865,0,1.0,0.8,24.54
R01794,39,chromepet,blinkit,standard,4.92,morning,8.7,12,6896.0,0.2437,0.0767,3.96,7,6.29,1.95,77.8,29.7,34.1,134.0,2,0.0754,0,0,0,0.8316,0,0.5,0.85,24.39
R01795,5,guindy,zomato,starter,6.64,morning,5.5,12,9060.0,0.0743,0.1717,6.19,3,6.74,1.57,5.6,30.4,9.5,129.0,0,0.2176,0,0,0,0.7673,0,1.0,0.85,25.43
R01796,143,anna_nagar,swiggy,standard,6.02,afternoon,7.5,12,4669.0,0.2692,0.3537,7.12,2,7.36,0.73,129.7,29.8,48.4,147.0,2,0.0776,0,0,0,0.8373,1,0.5,0.85,24.55
R01797,130,anna_nagar,swiggy,standard,8.68,night,8.1,28,6959.0,0.1044,0.117,6.97,3,7.81,1.19,63.8,26.5,16.5,73.0,1,0.1777,0,0,0,0.7969,0,0.75,0.7,28.87
R01798,103,sholinganallur,swiggy,standard,9.29,morning,10.2,16,8310.0,0.2414,0.3191,5.44,3,6.7,1.56,85.1,27.8,17.6,182.0,2,0.1872,1,1,0,0.7993,1,0.5,0.8,22.06
R01799,6,velachery,swiggy,standard,6.05,night,7.9,20,7078.0,0.5662,0.2652,2.24,15,4.37,2.54,3.6,28.6,23.4,146.0,0,0.2767,0,0,0,0.8044,0,1.0,0.75,41.63
R01800,31,velachery,swiggy,standard,6.03,evening,7.4,32,8581.0,0.1197,0.0105,1.85,14,3.39,2.45,39.5,33.9,16.7,188.0,0,0.2584,3,0,0,0.8525,0,1.0,0.7,41.18
R01801,77,tambaram,swiggy,starter,8.96,evening,7.7,12,6098.0,0.2418,0.0089,3.46,6,4.6,1.9,19.6,37.4,15.8,84.0,0,0.1183,2,0,0,0.8012,0,1.0,0.85,26.56
R01802,158,royapuram,zomato,standard,4.48,morning,5.7,20,7906.0,0.3988,0.0481,1.94,13,3.18,2.86,3.0,28.4,9.3,164.0,0,0.2117,0,1,0,0.7277,0,1.0,0.75,37.66
R01803,155,chromepet,zepto,shield,5.85,afternoon,7.2,48,4518.0,0.3944,0.1273,3.91,5,5.89,1.7,61.1,27.9,48.4,124.0,2,0.4903,3,1,0,0.8381,0,0.5,0.7,29.04
R01804,23,tambaram,zomato,shield,7.92,evening,9.0,0,6124.0,0.3619,0.1039,4.07,6,5.18,1.97,35.5,37.1,19.3,75.0,0,0.0549,0,0,1,0.8083,0,1.0,1.0,80.02
R01805,58,adyar,zomato,starter,9.71,afternoon,8.0,8,7513.0,0.3358,0.1571,2.74,7,5.88,2.26,4.6,28.9,14.0,148.0,0,0.6047,1,0,0,0.8332,0,1.0,0.9,29.25
R01806,194,royapuram,swiggy,standard,8.81,afternoon,9.9,0,2826.0,0.6795,0.1059,1.56,11,2.2,2.68,50.0,31.7,60.8,67.0,2,0.0921,0,0,0,0.936,1,0.5,1.0,32.3
R01807,85,velachery,swiggy,standard,8.73,night,9.7,8,3229.0,0.1659,0.1372,1.98,14,3.73,2.65,62.4,30.6,23.2,70.0,1,0.0967,0,0,0,0.877,0,0.75,0.9,40.84
R01808,166,tambaram,swiggy,standard,8.04,afternoon,11.2,12,11496.0,0.1559,0.4289,3.71,8,5.17,1.83,7.3,34.4,17.1,96.0,0,0.0576,0,0,0,0.7908,0,1.0,0.85,46.38
R01809,104,velachery,swiggy,starter,6.61,morning,11.9,36,7301.0,0.4012,0.2898,2.11,13,3.67,2.89,6.6,23.9,31.5,239.0,1,0.2717,2,1,0,0.7952,0,0.75,0.7,16.28
R01810,29,chromepet,swiggy,starter,5.72,evening,10.0,0,3920.0,0.2472,0.1922,4.08,6,6.39,1.55,46.3,29.9,28.4,51.0,1,0.2988,0,0,0,0.8246,0,0.75,1.0,24.12
R01811,190,tambaram,blinkit,standard,5.19,afternoon,9.4,24,8579.0,0.096,0.2169,3.51,7,4.56,1.65,202.0,31.4,41.9,41.0,4,0.1794,1,0,0,0.9852,1,0.0,0.7,0.0
R01812,39,anna_nagar,zomato,standard,6.56,evening,8.9,16,7005.0,0.3265,0.0827,7.3,1,8.11,0.89,82.4,30.4,73.2,134.0,3,0.2013,0,0,0,0.8755,1,0.25,0.8,12.08
R01813,201,tambaram,swiggy,shield,8.02,afternoon,8.6,8,6866.0,0.3724,0.2863,4.59,6,5.33,2.05,93.1,27.0,15.2,186.0,2,0.2951,0,0,0,0.8769,1,0.5,0.9,39.06
R01814,158,royapuram,blinkit,standard,6.77,afternoon,7.4,28,5720.0,0.1331,0.2985,2.03,11,2.74,2.78,7.3,24.8,21.5,163.0,0,0.2657,1,1,0,0.7471,0,1.0,0.7,36.09
